kode,uraian,satuan,tenaga,bahan,alat
1.1,PEKERJAAN PERSIAPAN,ls,-,-,-
1.1.1,Pembuatan Pagar Proyek,ls,-,-,-
1.1.1.1,Pembuatan 1 m’ pagar sementara dari kayu tinggi 2 meter,m',-,-,-
1.1.1.2,Pembuatan 1 m’ pagar sementara dari seng gelombang rangka kayu tinggi 2 meter,m',-,-,-
1.1.1.3,Pembuatan 1 m’ pagar sementara dari kawat duri tinggi 2 meter,m',-,-,-
1.1.1.4,Pembuatan 1 m’ pagar sementara  seng gelombang rangka baja L.40.40.4 tinggi pagar 1.8 meter,m',-,-,-
1.1.1.5,Pembuatan 1 m2 pagar BRC Galvanis,m2,-,-,-
1.1.1.6,Pemasangan 1 m2 panel beton pracetak 50x50x240 untuk pagar,m2,-,-,-
1.1.2.1,"1 buah papan nama pekerjaan ukuran 0.8x1.2 menggunakan multiflex 18 mm, frame besi siku dan tiang kayu 8/12",buah,-,-,-
1.1.2.2,"1 buah papan nama pekerjaan ukuran 0.6x08 menggunakan multiplex 10 mm, frame allumunium siku dan tiang kayu 5/7, printing banner plastik",buah,-,-,-
1.1.2.4,"Pembuatan 1 m2 direksi keet (Kantor), los kerja dan gudang",m2,-,-,-
1.1.2.5,Pembuatan 1 m2 jalan sementara lapis macadam,m2,-,-,-
1.1.2.6,Pembuatan 1 m2 jalan sementara (Jalan Tanah),m2,-,-,-
1.1.2.7,Pembuatan 1 m2 jalan sementara (Jalan Kerikil),m2,-,-,-
1.1.3,Pembersihan dan Pengupasan Permukaan Tanah,ls,-,-,-
1.1.3.1,1 m3 Pembersihan dan pengupasan permukaan tanah (striping) s.d. tanaman ∅ 2 cm,m2,-,-,-
1.1.3.2,Tebas tebang 1 m2 tanaman/tumbuhan ∅ < 5 cm,m2,-,-,-
1.1.3.3.,"Tebas tebang 1 m
2
 tanaman/tumbuhan ∅ >5 s.d. 15 cm",m2,-,-,-
1.1.3.4,Tebas tebang 1 batang pohon/tumbuhan ∅ >15 s.d. 30 cm,btg,-,-,-
1.1.3.5,Tebas tebang 1 batang pohon/tumbuhan ∅ > 30 s.d 50 cm,btg,-,-,-
1.1.3.6,Tebas tebang 1 batang pohon/tumbuhan ∅ > 50 s.d 75 cm (diameter pohon diukur 1 m di atas permukaan tanah),btg,-,-,-
1.1.3.7,Tebas tebang 1 batang pohon/tumbuhan ∅ > 75 cm (diameter pohon diukur 1 m di atas permukaan tanah),btg,-,-,-
1.1.3.8,Gali dan cabut 1 tunggul pohon tanaman keras ∅ > 5 s.d. 15 cm (termasuk pembuangan sisa tunggul tanpa menutup kembali bekas lubang),tgl,-,-,-
1.1.3.9,Gali dan cabut 1 tunggul pohon tanaman keras ∅ > 15 cm  s.d. 30 cm (termasuk pembuangan sisa tunggul tanpa menutup kembali bekas lubang),tgl,-,-,-
1.1.3.10,Gali dan cabut 1 tunggul pohon tanaman keras ∅ > 30 cm  s.d. 50 cm (termasuk pembuangan sisa tunggul tanpa menutup kembali bekas lubang),tgl,-,-,-
1.1.3.11,Gali dan cabut 1 tunggul pohon tanaman keras ∅ > 50 cm  s.d. 75 cm (termasuk pembuangan sisa tunggul tanpa menutup kembali bekas lubang),tgl,-,-,-
1.1.3.12,Gali dan cabut 1 tunggul pohon tanaman keras ∅ > 75 cm (termasuk pembuangan sisa tunggul tanpa menutup kembali bekas lubang),tgl,-,-,-
1.1.3.13,Gali dan cabut 1 tunggul pohon tanaman keras ∅ > 5 s.d. 15 cm (termasuk pembuangan sisa tunggul dengan menutup kembali bekas lubang),tgl,-,-,-
1.1.3.14,Gali dan cabut 1 tunggul pohon tanaman keras ∅ > 15 cm s.d. 30 cm (termasuk pembuangan sisa tunggul dengan menutup kembali bekas lubang),tgl,-,-,-
1.1.3.15,Gali dan cabut 1 tunggul pohon tanaman keras ∅ > 15 cm s.d. 50 cm (termasuk pembuangan sisa tunggul dengan menutup kembali bekas lubang),tgl,-,-,-
1.1.3.16,Gali dan cabut 1 tunggul pohon tanaman keras ∅ > 15 cm s.d. 75 cm (termasuk pembuangan sisa tunggul dengan menutup kembali bekas lubang),tgl,-,-,-
1.1.3.17,Gali dan cabut 1 tunggul pohon tanaman keras ∅ >  75 cm (termasuk pembuangan sisa tunggul dengan menutup kembali bekas lubang),tgl,-,-,-
1.1.4,Pengukuran dan Pasangan Bouwplank,ls,-,-,-
1.1.4.1,Pengukuran ulang topografi seluas 1 Ha,Ha,-,-,-
1.1.4.2,Pasangan 1 m' bouwplank,m',-,-,-
1.1.4.3,"Patok Kayu (kaso5/7) Panjang 0,5 m'",m',-,-,-
1.1.4.4,1 Buah Patok Kayu (Kaso 5/7) panjang 1 m',m',-,-,-
1.1.4.5,Patok Tetap Bantu (PTB),m',-,-,-
1.1.4.6,Patok Tetap Utama (PTU),m',-,-,-
1.2,PEKERJAAN GALIAN TANAH,ls,-,-,-
1.2.1,Tanah Biasa,ls,-,-,-
1.2.1.1,Cara Manual,ls,-,-,-
1.2.1.1.1,Penggalian 1 m3 tanah biasa sedalam 0 s.d. 1 m untuk volume s.d. 200 m3 secara manual,m3,-,-,-
1.2.1.1.2,Penggalian 1 m3 tanah biasa sedalam 0 s.d. 1 m untuk volume 200 m3 s.d 2.000 m3 secara manual,m3,-,-,-
1.2.1.1.3,Penggalian 1 m3 tanah biasa sedalam 0 s.d. 1 m untuk volume > 2.000 m3 secara Manual,m3,-,-,-
1.2.1.1.4,Penggalian 1 m3 tanah biasa sedalam > 1 s.d. 2 m untuk volume s.d 200 m3 secara manual,m3,-,-,-
1.2.1.1.5,Penggalian 1 m3 tanah biasa sedalam > 1 s.d. 2 m untuk volume > 200 m3 secara manual,m3,-,-,-
1.2.1.1.6,Penggalian 1 m3 tanah biasa sedalam > 2 s.d. 3 m untuk volume s.d 200 m3 secara manual,m3,-,-,-
1.2.1.1.7,Penggalian 1 m3 tanah biasa sedalam > 2 s.d. 3 m untuk volume > 200 m3 secara manual,m3,-,-,-
1.2.1.2,Cara Semi Mekanis,ls,-,-,-
1.2.1.2.1,Penggalian 1 m3 tanh biasa sedalam > 0 s.d 1 m secara semi mekanis,m3,-,-,-
1.2.1.2.2,Penggalian 1 m3 tanah biasa sedalam >1 s.d 2 m secara semi mekanis,m3,-,-,-
1.2.1.2.3,Penggalian 1 m3 tanah biasa sedalam >2 s.d 3 m secara semi mekanis,m3,-,-,-
1.2.2,Pasir,ls,-,-,-
1.2.2.1,Cara Manual,ls,-,-,-
1.2.2.1.1,Penggalian 1 m3 pasir sedalam >0 s.d 1 m secara manual,m3,-,-,-
1.2.2.1.2,Penggalian 1 m3 pasir sedalam > 1 s.d 2 m secara manual,m3,-,-,-
1.2.2.1.3,Penggalian 1 m3 pasir sedalam > 2 s.d 3 m secara manual,m3,-,-,-
1.2.2.2,Cara Semi Mekanis,ls,-,-,-
1.2.2.2.1,Penggalian 1 m3 pasir sedalam >  0 s.d 1 m secara semi mekanis,m3,-,-,-
1.2.2.2.2,Penggalian 1 m3 pasir sedalam >  1 s.d 2 m secara semi mekanis,m3,-,-,-
1.2.2.2.3,Penggalian 1 m3 pasir sedalam >  2 s.d 3 m secara semi mekanis,m3,-,-,-
1.2.3,Tanah Berbatu,ls,-,-,-
1.2.3.1,Cara Manual,ls,-,-,-
1.2.3.1.1,Penggalian 1 m3 tanah berbatu sedalam > 0 s.d 1 m secara Manual,m3,-,-,-
1.2.3.1.2,Penggalian 1 m3 tanah berbatu sedalam > 1 s.d 2 m secara Manual,m3,-,-,-
1.2.3.1.3,Penggalian 1 m3 tanah berbatu sedalam > 2 s.d 3 m secara Manual,m3,-,-,-
1.2.3.1.4,"Penggalian 1 m3 tanah berbatu sedalam >3 m, setiap tambah dalam 1 m secara Manual",m3,-,-,-
1.2.3.2,Cara Semi Mekanis,ls,-,-,-
1.2.3.2.1,Penggalian 1 m3 tanah berbatu sedalam > 0 s.d 1 m secara semi mekanis,m3,-,-,-
1.2.3.2.2,Penggalian 1 m3 tanah berbatu sedalam > 1 s.d 2 m secara semi mekanis,m3,-,-,-
1.2.3.2.3,Penggalian 1 m3 tanah berbatu sedalam > 2 s.d 3 m secara semi mekanis,m3,-,-,-
1.2.4,Tanah Keras atau Cadas,ls,-,-,-
1.2.4.1,Cara Manual,ls,-,-,-
1.2.4.1.1,Penggalian 1 m3 cadas atau tanah keras sedalam > 0 s.d 1 m untuk volume s.d 200m3 secara manual,m3,-,-,-
1.2.4.1.2,Penggalian 1 m3 cadas atau tanah keras sedalam > 0 s.d 1 m untuk volume > 200 m3 secara manual,m3,-,-,-
1.2.4.1.3,Penggalian 1 m3 cadas atau tanah keras sedalam > 1 s.d 2 m untuk volume s.d 200 m3 secara manual,m3,-,-,-
1.2.4.1.4,Penggalian 1 m3 cadas atau tanah keras sedalam > 1 s.d 2 m untuk volume > 200 m3 secara manual,m3,-,-,-
1.2.4.1.5,Penggalian 1 m3 cadas atau tanah keras sedalam > 2 s.d 3 m untuk volume >s.d 200 m3 secara manual,m3,-,-,-
1.2.4.2,Cara Semi Mekanis,ls,-,-,-
1.2.4.2.1,Penggalian 1 m3 cadas atau tanah keras sedalam > 0 s.d 1 m secara semi mekanis,m3,-,-,-
1.2.4.2.2,Penggalian 1 m3 cadas atau tanah keras sedalam > 1 s.d 2 m secara semi mekanis,m3,-,-,-
1.2.4.2.3,Penggalian 1 m3 cadas atau tanah keras sedalam > 2 s.d 3 m secara semi mekanis,m3,-,-,-
1.2.5,Lumpur,ls,-,-,-
1.2.5.1,Cara Manual,ls,-,-,-
1.2.5.1.1,Penggalian 1 m3 galian lumpur sedalam >0 s.d 1 m untuk volume s.d 200 m3 secara manual,m3,-,-,-
1.2.5.1.2,Penggalian 1 m3 galian lumpur sedalam >0 s.d 1 m untuk volume > 200 m3 secara manual,m3,-,-,-
1.2.5.1.3,Penggalian 1 m3 galian lumpur sedalam > 1 m s.d 2 m untuk volume s.d 200 m3 secara manual,m3,-,-,-
1.2.5.1.4,Penggalian 1 m3 galian lumpur sedalam > 1 m s.d 2 m untuk volume > 200 m3 secara manual,m3,-,-,-
1.2.5.1.5,Penggalian 1 m3 galian lumpur sedalam >  2 m s.d 3 m  secara manual,m3,-,-,-
1.2.5.2,Cara Semi Mekanis,ls,-,-,-
1.2.5.2.1,Penggalian 1 m3 lumpur sedalam >0 s.d 1 m secara semi mekanis,m3,-,-,-
1.2.5.2.2,Penggalian 1 m3 lumpur sedalam > 1 m s.d 2 m secara semi mekanis,m3,-,-,-
1.2.5.2.3,Penggalian 1 m3 lumpur sedalam > 2 m s.d 3 m secara semi mekanis,m3,-,-,-
1.2.5.2.4,Penggalian 1 m3 lumpur sedalam > 3 m setiap tambah kedalaman 1 m secara semi mekanis,m3,-,-,-
1.3,PEKERJAAN TIMBUNAN DAN PEMADATAN,ls,-,-,-
1.3.1,Timbunan atau Urukan Secara Manual,ls,-,-,-
1.3.1.1,1 m3 urukan kembali galian tanah ( >0 s.d 200 m3) tanpa pemadatan secara manual,m3,-,-,-
1.3.1.2,1 m3 urukan pasir uruk untuk volume s.d 200 m3 tanpa pemadatan secara manual,m3,-,-,-
1.3.1.3,1 m3 urukan pasir uruk untuk volume > 200 m3 tanpa pemadatan secara manual,m3,-,-,-
1.3.1.4,1 m3 urukan tanah biasa atau tanah liat berpasir tanpa pemadatan secara manual,m3,-,-,-
1.3.1.5,1 m3 Urukan tanah liat (lempung) tanpa pemadatan secara manual,m3,-,-,-
1.3.1.6,1m3 Urukan Batu Kerikil Tanpa Pemadatan secara manual,m3,-,-,-
1.3.1.7,1 m3 Urukan tanah subur tanpa pemadatan secara manual,m3,-,-,-
1.3.2,Pemadatan Secara Menual,ls,-,-,-
1.3.2.2,1 m3 timbunan dan pemadatan sirtu  secara manual,m3,-,-,-
1.3.3,Pemadatan Secara Semi- Mekanis,ls,-,-,-
1.3.3.1,1 m3 Pemadatan tanah setebal 10 cm menggunakan  mesin Stemper kuda semi mekanis,m3,-,-,-
1.3.3.2,1 m3 Pemadatan pasir setebal 15 cm menggunakan mesin Stamper kodok semi mekanis,m3,-,-,-
1.3.3.3,1 m3 Pemadatan pasir setebal 20 cm menggunakan mesin Stamper VRR-550 kg semi mekanis,m3,-,-,-
1.3.3.4,"1 m3 Pemadatan pasir setebal 20 cm menggunakan mesin Stamper VRR-1,5 Ton semi mekanis",m3,-,-,-
1.3.3.5,1 m3 Tipbunan dan Pemadatan batu kerikil meggunakan mein stamper kodok semi mekanis,m3,-,-,-
1.3.3.6,1 m3 Timbunan dan Pemadatan Makadam semi mekanis,m3,-,-,-
1.4,Pekerjaan Angkut  Materia dan/atau Hasil Galian,ls,-,-,-
1.4.1,"Angkut Tanah Lepas atau Hasil Galian untuk Jarak Horizontal dan medan landai naik serta turun >2""",ls,-,-,-
1.4.1.1,"Mengangkut 1 m3 tanah lepas, jarak angkut s.d 10 m",m3,-,-,-
1.4.1.2,"Mengangkut 1 m3 tanah lepas, jarak angkut  > 10 m s.d 20 m",m3,-,-,-
1.4.1.3,"Mengangkut 1 m3 tanah lepas, jarak angkut > 20 m s.d 30 m",m3,-,-,-
1.4.1.4,"Mengangkut 1 m3 tanah lepas, jarak angkut > 30 m s.d 40 m",m3,-,-,-
1.4.1.5,"Mengangkut 1 m3 tanah lepas, jarak angkut > 40 m s.d 50 m",m3,-,-,-
1.4.1.6,"Mengangkut 1 m3 tanah lepas, jarak angkut > 50 m s.d 100 m",m3,-,-,-
1.4.1.7,"Mengangkut 1 m3 tanah lepas, jarak angkut > 100 m s.d 200 m",m3,-,-,-
1.4.1.8,"Mengangkut 1 m3 tanah lepas, jarak angkut > 200 m s.d 300 m",m3,-,-,-
1.4.1.9,"Mengangkut 1 m3 tanah lepas, jarak angkut > 300 m s.d 400 m",m3,-,-,-
1.4.1.10,"Mengangkut 1 m3 tanah lepas, jarak angkut > 400 m s.d 500 m",m3,-,-,-
1.4.1.11,"Mengangkut 1 m3 tanah lepas, jarak angkut > 500 m s.d 600 m",m3,-,-,-
1.4.2,Angkut Material dan / atau Hasil Galian Lainnya,ls,-,-,-
1.4.2.1,1 m3 Pembuangan tanah lumpur sejauh 1 km,m3,-,-,-
1.4.2.2,1 m3 Pembuangan tanah lumpur sejauh 2 km,m3,-,-,-
1.4.2.3,1 m3 Pembuangan tanah lumpur sejauh 3 km,m3,-,-,-
1.4.2.4,1 m3 Pembuangan tanah lumpur sejauh 4 km,m3,-,-,-
1.4.2.5,1 m3 Pembuangan tanah lumpur sejauh 5 km,m3,-,-,-
1.5,Pekerjaan Geotekstil dan Geomembran,ls,-,-,-
1.5.1,"1 m2 Pasangan Geotekstil, Tipis ( > 100 s.d <400 gr/m2), Secara Manual",m2,-,-,-
1.5.2,"1 m2 Pasangan Geotekstil, Tipis ( > 100 s.d <400 gr/m2), Secara Mekanis",m2,-,-,-
1.5.3,"1 m2 Pasangan Geotekstil, Tebal Sedang ( > 400 s.d <800 gr/m2), Secara Manual",m2,-,-,-
1.5.7,"1 m2 Pasangan Geomembran, t=1,5 mm, secara semi mekanis",m2,-,-,-
1.5.8,"1 m2 Pasangan Geosynthetic Clay Liner (GCL), secara semi mekanis",m2,-,-,-
1.6,PEKERJAAN PEMBONGKARAN,ls,-,-,-
1.6.1,Bongkaran 1 m3 pasangan batu (manual) untuk bangunan gedung,m3,-,-,-
1.6.2,Bongkaran 1 m3 pasangan batu dengan jack hammer untuk bangunan gedung,m3,-,-,-
1.6.3,Bongkaran 1 m3 beton mutu rendah f’c < 20 MPa secara manual,m3,-,-,-
1.6.4,Bongkaran 1 m3 beton mutu rendah f’c ≥ 20 MPa secara manual,m3,-,-,-
1.6.5,Bongkaran 1 m3 beton mutu rendah f’c < 20 MPa dengan jack hammer,m3,-,-,-
1.6.6,Bongkaran 1 m3 beton mutu sedang 20 MPa ≤ f’c ≤ 40 MPa dengan jack hammer,m3,-,-,-
1.6.7,Bongkaran 1 m3 pasangan bata merah secara manual,m3,-,-,-
1.6.8,Bongkaran 1 m3 pasangan bata merah dengan jack hammer,m3,-,-,-
1.6.9,Bongkaran 1 m2 rangka atap / reng/ kaso struktur kayu dan ditempatkan di pemyimpanan sementara (bongkaran tidak dipakai kembali),m2,-,-,-
1.6.10,Bongkaran 1 m3 kuda-kuda / gording/ balok kayu dan ditempatkan di pemyimpanan sementara (bogkaran dipakai kembali),m3,-,-,-
1.6.11,Bongkaran 1 m3 kuda-kuda / gording/ balok kayu dan ditempatkan di pemyimpanan sementara (bogkaran tidak dipakai kembali),m3,-,-,-
2.1,PEKERJAAN RANGKA ATAP,ls,-,-,-
2.1.1,Rangka Atap Baja Ringan,ls,-,-,-
2.1.1.1,Pemasangan 1 m2 rangka atap pelana baja ringan (canai dingin) profil C75,m2,-,-,-
2.1.1.2,Pemasangan 1 m2 rangka atap jurai/limasan baja ringan (canai dingin) profil C75,m2,-,-,-
2.1.1.3,"Pemasangan 1 m Kaso Baja Ringan C75 tebal 0,75 mm",m',-,-,-
2.1.1.4,"Pemasangan 1 m  Baja Ringan R.32 tebal 0,45 mm",m',-,-,-
2.1.2,Rangka Atap Kayu,ls,-,-,-
2.1.2.1,"Pemasangan 1 m3 konstruksi kuda-kuda konvensional, kayu kelas I, II, dan III bentang s.d. 6 meter",m3,-,-,-
2.1.2.6,"Pemasangan 1 m2 rangka atap sirap, kayu kelas II",m2,-,-,-
2.2,PEKERJAAN STRUKTUR BETON,ls,-,-,-
2.2.1,Struktur Atas,ls,-,-,-
2.2.1.1,Penulangan Beton,ls,-,-,-
2.2.1.1.5,"1 kg penulangan wiremesh M6-M10 untuk slab atau dinding atau ferrocement, secara manual (untuk bangunan gedung)",kg,-,-,-
2.2.1.1.6,"1 kg penulangan wiremesh M6-M10 untuk slab atau dinding atau ferrocement, secara semi mekanis",kg,-,-,-
2.2.1.1.7,Menaikkan 1 kg tulangan tiap kenaikan vertikal 4 m ke tapak pemasangan secara manual (untuk bangunan gedung),kg,-,-,-
2.2.1.2,Pemasangan 1 m' PVC waterstop,ls,-,-,-
2.2.1.2.3,Pemasangan 1 m' PVC waterstop lebar 230-320 mm,m,-,-,-
2.2.1.3,Pemasangan dan Pembongkaran Bekisting,ls,-,-,-
2.2.1.3.1,Pemasangan 1 m2 bekisting untuk pondasi telapak (3 kali pakai),m2,-,-,-
2.2.1.3.2,Pemasangan 1 m2 bekisting untuk sloof  (3 kali pakai),m2,-,-,-
2.2.1.3.3,Pemasangan 1 m2 bekisting untuk kolom (3 kali pakai),m2,-,-,-
2.2.1.3.4,Pemasangan 1 m2 bekisting untuk balok (3 kali pakai),m2,-,-,-
2.2.1.3.5,Pemasangan 1 m2 bekisting untuk plat lantai (3 kali pakai),m2,-,-,-
2.2.1.3.6,Pemasangan 1 m2 bekisting untuk dinding shearwall (3 kali pakai),m2,-,-,-
2.2.1.3.7,Pemasangan 1 m2 bekisting untuk tangga (3 kali pakai),m2,-,-,-
2.2.1.3.8,Pemasangan 1 m2 bekisting jembatan untuk pengecoran beton (3 kali pakai),m2,-,-,-
2.2.1.3.9,Pembongkaran 1 m2 bekisting secara biasa pada bangunan gedung (termasuk membersihkan dan membereskan puing-puing),m2,-,-,-
2.2.1.3.10,Pembongkaran 1 m2 bekisting secara hati-hati pada bangunan gedung (untuk beton expose dan/atau pemanfaatan kembali bekisting),m2,-,-,-
2.2.1.4,Pembuatan S.D Pengecoran Campuran Beton Secara Manual,ls,-,-,-
2.2.1.4.1,"1 m3 beton mutu rendah f'c 7,5 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara manual",m3,-,-,-
2.2.1.4.2,"1 m3 beton mutu rendah f'c 10 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara manual",m3,-,-,-
2.2.1.4.3,"1 m3 beton mutu rendah f'c 15 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara manual",m3,-,-,-
2.2.1.4.4,"1 m3 beton mutu rendah f'c 17 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara manual",m3,-,-,-
2.2.1.4.5,"1 m3 beton mutu sedang f'c 20 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara manual",m3,-,-,-
2.2.1.4.6,"1 m3 beton mutu sedang f'c 21 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara manual",m3,-,-,-
2.2.4.5,Pembuatan s.d. Pengecoran Campuran Beton Secara Mekanis,ls,-,-,-
2.2.1.5.1,"1 m3 beton mutu rendah f'c 10 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara semi mekanis",m3,-,-,-
2.2.1.5.2,"1 m3 beton mutu rendah f'c 15 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara semi mekanis",m3,-,-,-
2.2.1.5.3,"1 m3 beton mutu rendah f'c 17 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara semi mekanis",m3,-,-,-
2.2.1.5.4,"1 m3 beton mutu sedang f'c 20 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara semi mekanis",m3,-,-,-
2.2.1.5.5,"1 m3 beton mutu sedang f'c 21 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara semi mekanis",m3,-,-,-
2.2.1.5.6,"1 m3 beton mutu sedang f'c 25 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara semi mekanis",m3,-,-,-
2.2.1.5.7,"1 m3 beton mutu sedang f'c 28 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara semi mekanis",m3,-,-,-
2.2.1.5.8,"1 m3 beton mutu sedang f'c 30 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara semi mekanis",m3,-,-,-
2.2.1.5.9,"1 m3 beton mutu sedang f'c 31 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara semi mekanis",m3,-,-,-
2.2.1.5.10,"1 m3 beton mutu sedang f'c 35 MPa, slump (100 ± 25) mm, agregat maks 19 mm secara semi mekanis",m3,-,-,-
2.2.1.5.11,1 m3 beton kedap air dengan aditif secara semi mekanis,m3,-,-,-
2.2.1.6,Pengecoran  Campuran Beton Ready Mix,ls,-,-,-
2.2.1.6.1,Pengecoran 1 m3  menggunakan ready mixed (untuk bangunan gedung),m3,-,-,-
2.2.1.7,Angkat dan Angkut Campuran Beton,ls,-,-,-
2.2.1.7.1,"1 m3 beton dicorkan pada tapak setiap tambah jarak 25 m', secara manual",m3,-,-,-
2.2.1.7.2,"1 m3 beton dicorkan pada tapak setiap kenaikan 4 m', secara manual",m3,-,-,-
2.2.1.7.3,"Pengecoran pakai pompa beton ø 1,5""; 5 KW; 8 bar; T = 5 m' (untuk Bangunan Gedung)",m3,-,-,-
2.2.1.7.4,"Pengecoran pakai pompa beton ø 2,5"", 20 KW, 20 bar, T = 18m'",m3,-,-,-
2.2.1.7.5,"Pengecoran pakai pompa beton ∅ 2,5”, 75 KW; 120 bar, T = 50 m’/H= 80 m’",m3,-,-,-
2.2.1.7.6,"Pengecoran pakai pompa beton ∅ 3”,140 KW; 180 bar, T=75 m'/H=150 m'",m3,-,-,-
2.2.1.8,Pemadatan Beton Pada Saat Pengecoran,ls,-,-,-
2.2.1.8.1,Pemadatan 1 m3 beton dengan baja tulangan pada bangunan gedung,m3,-,-,-
2.2.1.8.2,Pemadatan 1 m3 beton menggunakan vibrator pada bangunan gedung,m3,-,-,-
2.2.1.9,Pelaksanaan Curing (Pemeliharaan),ls,-,-,-
2.2.1.9.1,Menggenangi 1 m2 permukaan beton dengan air selama 4 hari (untuk bangunan gedung),m2,-,-,-
2.2.1.9.2,Menyirami 1 m2 permukaan beton menggunakan media kain terpal selama 4 hari (untuk Bangunan Gedung),m2,-,-,-
2.2.1.9.3,Menyirami 1 m2 permukaan beton menggunakan media karung goni selama 4 hari,m2,-,-,-
2.2.1.10,Kolom /Balok Praktis,ls,-,-,-
2.2.1.10.1,Pembuatan 1 m' kolom praktis beton bertulang (11x11),m,-,-,-
2.2.1.10.2,Pembuatan 1 m' balok praktis beton bertulang (10x15),m,-,-,-
2.2.1.11,Grouting,ls,-,-,-
2.2.1.11.1,1 m3 pekerjaan grouting secara manual pada bangunan gedung,m3,-,-,-
2.2.1.11.2,1 kg pekerjaan grouting secara injeksi pada bangunan gedung,kg,-,-,-
2.2.2,Struktur Bawah,ls,-,-,-
2.2.2.1,Fondasi Menerus Batu Belah,ls,-,-,-
2.2.2.1.1,Pemasangan 1 m3 batu kosong (anstamping) untuk pondasi gedung,m3,-,-,-
2.2.2.1.2,"Pemasangan 1 m3 pondasi batu belah mortar tipe M 17,5 Mpa setara 1SP : 2PP, cara manual",m3,-,-,-
2.2.2.1.3,"Pemasangan 1 m3 pondasi batu belah mortar tipe M 17,5 Mpa (setara 1SP : 2PP), cara semi mekanis",m3,-,-,-
2.2.2.1.4,"Pemasangan 1 m3 pondasi batu belah mortar tipe S 12,5 Mpa (setara 1SP : 3PP), cara manual",m3,-,-,-
2.2.2.1.5,"Pemasangan 1 m3 pondasi batu belah mortar tipe S 12,5 Mpa (setara 1SP : 3PP), cara semi mekanis",m3,-,-,-
2.2.2.1.6,"Pemasangan 1 m3 pondasi batu belah mortar tipe N 5,2 Mpa (setara 1SP : 4PP), cara manual",m3,-,-,-
2.2.2.1.7,"Pemasangan 1 m3 pondasi batu belah mortar tipe N 5,2 Mpa (setara 1SP : 4PP), cara semi mekanis",m3,-,-,-
2.2.2.1.8,"Pemasangan 1 m3 pondasi batu belah mortar tipe O 2,4 Mpa (setara 1SP : 5PP), cara manual",m3,-,-,-
2.2.2.1.9,"Pemasangan 1 m3 pondasi batu belah mortar tipe O 2,4 Mpa (setara 1SP : 5PP), cara semi mekanis",m3,-,-,-
2.2.2.1.10,"Pemasangan 1 m3 pondasi batu belah campuran 1SP : 6PP, cara manual",m3,-,-,-
2.2.2.2.11,"Pemasangan 1 m3 pondasi batu belah campuran 1SP : 6PP, cara semi mekanis",m3,-,-,-
2.2.2.2,Pondasi Sumuran Beton Siklop,ls,-,-,-
2.2.2.2.1,"Pembuatan 1 m3 pondasi beton siklop, 60% beton fc' 15 MPa : 40% batu belah untuk vol. s.d 200 m3 secara manual",m3,-,-,-
2.2.2.2.2,"Pembuatan 1 m3 pondasi beton siklop, 60% beton fc' 15 MPa : 40% batu belah untuk vol. > 200 m3 secara manual",m3,-,-,-
2.2.2.2.3,"Pembuatan 1 m3 pondasi beton siklop, 60% beton fc' 15 MPa : 40% batu belah untuk vol. > 200 m3 secara semi mekanis",m3,-,-,-
2.2.2.2.4,"Pembuatan 1 m3 pondasi beton siklop, 70% beton fc' 15 MPa : 30% batu belah untuk vol. > 200 m3 secara manual",m3,-,-,-
2.2.2.2.5,"Pembuatan 1 m3 pondasi beton siklop, 70% beton fc' 15 MPa : 30% batu belah untuk vol. > 200 m3 secara semi mekanis",m3,-,-,-
2.2.2.2.6,"Pembuatan 1 m3 pondasi sumuran, diameter 100 cm masif",m3,-,-,-
2.2.2.3,Pondasi Strauss Pile dan Bore Pile,ls,-,-,-
2.2.2.3.1,Pengeboran 1 m' lubang bored pile φ 20 cm pada pada tanah lunak (manual),m',-,-,-
2.2.2.3.2,Pengeboran 1 m' lubang bored pile φ 20 cm pada pada tanah sedang (manual),m',-,-,-
2.2.2.3.3,"Pengeboran 1 m' lubang bored pile φ 20 cm pada pada tanah keras, sangat padat, dan batuan lunak (manual)",m',-,-,-
2.2.2.3.4,Pengeboran 1 m' lubang bored pile φ 20 cm pada tanah berbatu (manual),m',-,-,-
2.2.2.3.5,Pengeboran 1 m' lubang bored pile φ 30 cm pada tanah lunak (manual),m',-,-,-
2.2.2.3.6,Pengeboran 1 m' lubang bored pile φ 30 cm pada tanah sedang (manual),m',-,-,-
2.2.2.3.7,"Pengeboran 1 m' lubang bored pile φ 30 cm pada pada tanah keras, sangat padat, dan batuan lunak (manual)",m',-,-,-
